Rk,Player,League,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
371,Luis Milla,La Liga,es ESP,MF,Granada,26,1994,34,33,2773,30.8,3,3,6,0,3,3,4,0,3.7,1.3,3.5,4.8,52,167,45,0.1,0.1,0.19,0,0.1,0.12,0.11,0.23,0.04,0.15,59,29,25,30,4,25,64,39.1,39,28,4,24,25,84,34,0
372,Pere Milla,La Liga,es ESP,MFFW,Elche,28,1992,32,17,1644,18.3,8,3,11,8,0,0,4,0,4.9,4.9,1.7,6.6,17,39,75,0.44,0.16,0.6,0.44,0.6,0.27,0.09,0.36,0.27,0.36,20,15,14,5,1,8,44,18.2,36,21,1,20,5,25,21,0
373,Santi Mina,La Liga,es ESP,FW,Celta Vigo,25,1995,33,30,2367,26.3,7,3,10,7,0,1,4,0,8.5,7.7,2.6,10.3,23,36,135,0.27,0.11,0.38,0.27,0.38,0.32,0.1,0.42,0.29,0.39,27,17,8,15,4,5,32,15.6,27,28,2,26,6,33,22,0
374,Óscar Mingueza,La Liga,es ESP,DF,Barcelona,22,1999,19,9,894,9.9,0,1,1,0,0,0,2,0,0.3,0.3,0.9,1.2,13,43,40,0,0.1,0.1,0,0.1,0.03,0.09,0.12,0.03,0.12,25,11,12,11,2,16,23,69.6,7,5,0,5,9,34,22,1
375,Rafa Mir,La Liga,es ESP,FW,Sevilla,24,1997,34,18,1808,20.1,10,0,10,10,0,0,6,0,7.5,7.5,0.3,7.8,18,16,76,0.5,0,0.5,0.5,0.5,0.37,0.02,0.39,0.37,0.39,4,3,1,1,2,0,11,0,11,4,3,1,0,4,17,0
376,Jorge Miramón,La Liga,es ESP,DF,Levante,32,1989,29,22,1977,22,1,0,1,1,0,0,5,0,0.4,0.4,1.5,1.8,30,85,86,0.05,0,0.05,0.05,0.05,0.02,0.07,0.08,0.02,0.08,36,19,16,12,8,15,44,34.1,29,15,3,12,35,71,58,0
377,Juan Miranda,La Liga,es ESP,DF,Betis,21,2000,13,9,783,8.7,0,2,2,0,0,0,3,0,0.2,0.2,1.4,1.6,7,33,51,0,0.23,0.23,0,0.23,0.02,0.16,0.18,0.02,0.18,21,11,16,4,1,12,22,54.5,10,10,4,6,15,36,22,0
378,Stefan Mitrović,La Liga,rs SRB,DF,Getafe,31,1990,32,31,2667,29.6,0,0,0,0,0,0,8,1,0.2,0.2,0,0.2,2,29,1,0,0,0,0,0,0.01,0,0.01,0.01,0.01,16,8,12,4,0,8,13,61.5,5,28,18,10,22,38,114,1
379,Luka Modrić,La Liga,hr CRO,MF,Real Madrid,35,1985,28,25,2032,22.6,2,8,10,1,1,1,4,0,2.5,1.7,5.2,6.8,67,221,87,0.09,0.35,0.44,0.04,0.4,0.11,0.23,0.34,0.07,0.3,18,10,8,7,3,6,27,22.2,21,10,4,6,20,38,9,0
380,Johan Mojica,La Liga,co COL,DF,Elche,28,1992,33,32,2855,31.7,2,5,7,2,0,0,4,1,0.8,0.8,5.3,6.2,108,128,157,0.06,0.16,0.22,0.06,0.22,0.03,0.17,0.19,0.03,0.19,46,25,34,7,5,23,31,74.2,8,22,3,19,25,71,61,3
381,Jorge Molina,La Liga,es ESP,FW,Granada,39,1982,35,19,1966,21.8,10,5,15,10,0,1,2,0,6.4,5.6,3.4,9,11,51,105,0.46,0.23,0.69,0.46,0.69,0.29,0.16,0.45,0.26,0.41,4,2,2,1,1,2,18,11.1,16,13,2,11,6,10,11,0
382,Jon Moncayola,La Liga,es ESP,MF,Osasuna,23,1998,36,33,2915,32.4,2,3,5,2,0,0,2,0,2.3,2.3,1.7,3.9,19,131,66,0.06,0.09,0.15,0.06,0.15,0.07,0.05,0.12,0.07,0.12,40,20,18,18,4,17,44,38.6,27,26,9,17,20,60,43,0
383,Monchu,La Liga,es ESP,MF,Granada,21,1999,14,7,668,7.4,0,0,0,0,0,0,3,1,0.4,0.4,0.8,1.2,8,33,12,0,0,0,0,0,0.06,0.11,0.17,0.06,0.17,15,6,5,9,1,5,10,50,5,8,3,5,4,19,4,0
384,Gonzalo Montiel,La Liga,ar ARG,DF,Sevilla,24,1997,18,15,1066,11.8,1,2,3,1,0,0,7,0,0.3,0.3,1.9,2.2,29,43,78,0.08,0.17,0.25,0.08,0.25,0.02,0.16,0.18,0.02,0.18,15,4,8,5,2,12,24,50,12,8,2,6,10,25,22,0
385,Ángel Montoro,La Liga,es ESP,MF,Granada,33,1988,24,13,1331,14.8,1,1,2,1,0,0,5,0,1.4,1.4,1.5,3,4,71,20,0.07,0.07,0.14,0.07,0.14,0.1,0.1,0.2,0.1,0.2,26,13,16,7,3,17,27,63,10,11,1,10,11,37,29,1
386,Martín Montoya,La Liga,es ESP,DF,Betis,30,1991,6,6,518,5.8,0,1,1,0,0,0,2,0,0.3,0.3,1,1.2,9,31,33,0,0.17,0.17,0,0.17,0.05,0.17,0.22,0.05,0.22,20,12,11,7,2,15,26,57.7,11,6,0,6,11,31,20,0
387,Jon Morcillo,La Liga,es ESP,MFFW,Athletic Club,22,1998,7,0,54,0.6,0,0,0,0,0,0,2,0,0.6,0.6,0,0.6,3,3,7,0,0,0,0,0,0.99,0,0.99,0.99,0.99,3,0,1,2,0,3,4,75,1,1,0,1,0,3,0,0
388,Alberto Moreno,La Liga,es ESP,MFDF,Villarreal,29,1992,24,13,1223,13.6,3,2,5,3,0,0,3,0,3.1,3.1,1.9,5,34,53,87,0.22,0.15,0.37,0.22,0.37,0.23,0.14,0.37,0.23,0.37,13,7,5,7,1,5,18,27.8,13,13,1,12,27,40,15,0
389,Álex Moreno,La Liga,es ESP,DF,Betis,28,1993,30,28,2404,26.7,5,3,8,5,0,0,3,1,3.8,3.8,1.9,5.7,93,97,175,0.19,0.11,0.3,0.19,0.3,0.14,0.07,0.21,0.14,0.21,76,40,53,15,8,33,60,55,27,28,6,22,34,110,82,1
390,Gerard Moreno,La Liga,es ESP,FW,Villarreal,29,1992,17,14,1191,13.2,9,3,12,8,1,2,2,0,7.4,5.8,4.9,10.7,29,67,95,0.68,0.23,0.91,0.6,0.83,0.56,0.37,0.93,0.44,0.81,5,2,2,2,1,1,7,14.3,6,6,1,5,6,11,14,0
391,Tete Morente,La Liga,es ESP,MF,Elche,24,1996,32,18,1632,18.1,3,3,6,3,0,0,4,0,3,3,1.8,4.8,59,50,135,0.17,0.17,0.33,0.17,0.33,0.16,0.1,0.26,0.16,0.26,21,14,13,7,1,7,28,25,21,30,1,29,12,33,12,0
392,Ilaix Moriba,La Liga,gn GUI,MF,Valencia,18,2003,14,9,818,9.1,0,0,0,0,0,0,9,1,0.7,0.7,0.2,0.8,9,34,13,0,0,0,0,0,0.07,0.02,0.09,0.07,0.09,26,18,10,13,3,14,35,40,21,15,0,15,12,38,14,0
393,Manu Morlanes,La Liga,es ESP,MF,Espanyol,22,1999,27,11,1144,12.7,2,0,2,2,0,0,6,1,0.7,0.7,0.3,1,21,81,6,0.16,0,0.16,0.16,0.16,0.05,0.02,0.07,0.05,0.07,36,15,16,17,3,18,43,41.9,25,24,5,19,13,49,17,0
394,Loren Morón,La Liga,es ESP,FWMF,Espanyol,27,1993,21,4,563,6.3,1,0,1,1,0,0,0,0,0.7,0.7,0.7,1.4,5,5,19,0.16,0,0.16,0.16,0.16,0.11,0.12,0.23,0.11,0.23,6,4,1,3,2,0,12,0,12,11,1,10,2,8,9,0
395,Loren Morón,La Liga,es ESP,FW,Betis,27,1993,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100,0,0,0,0,0,1,0,0
396,Cristhian Mosquera,La Liga,co COL,DF,Valencia,17,2004,6,3,212,2.4,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,1,7,0,0,0,0,0,0,0.11,0,0.11,0.11,0.11,4,2,3,0,1,3,6,50,3,1,0,1,3,7,1,1
397,Toni Moya,La Liga,es ESP,MF,Alavés,23,1998,28,17,1386,15.4,0,1,1,0,0,0,2,0,1.3,1.3,1.8,3.1,19,43,17,0,0.06,0.06,0,0.06,0.08,0.12,0.2,0.08,0.2,23,10,7,13,3,13,43,30.2,30,18,5,13,20,43,18,0
398,Iker Muniain,La Liga,es ESP,MF,Athletic Club,28,1992,35,34,2785,30.9,4,10,14,3,1,3,3,0,5.8,3.4,9.5,12.8,81,218,161,0.13,0.32,0.45,0.1,0.42,0.19,0.31,0.49,0.11,0.41,32,10,8,19,5,12,40,30,28,20,1,19,17,49,8,1
399,Aihen Muñoz,La Liga,es ESP,DF,Real Sociedad,23,1997,20,15,1342,14.9,0,0,0,0,0,0,4,1,0.1,0.1,0.4,0.5,32,51,55,0,0,0,0,0,0.01,0.03,0.04,0.01,0.03,28,17,14,13,1,18,29,62.1,11,11,1,10,17,45,34,0
400,Jeison Murillo,La Liga,co COL,DF,Celta Vigo,29,1992,19,12,1117,12.4,0,0,0,0,0,0,5,1,0.5,0.5,0,0.5,9,46,3,0,0,0,0,0,0.04,0,0.04,0.04,0.04,15,10,13,2,0,9,13,69.2,4,11,8,3,17,32,37,0
401,Vedat Muriqi,La Liga,xk KVX,FW,Mallorca,27,1994,16,16,1438,16,5,3,8,3,2,2,6,0,5.3,3.7,1.4,5.1,19,33,84,0.31,0.19,0.5,0.19,0.38,0.33,0.09,0.42,0.23,0.32,6,3,1,3,2,1,7,14.3,6,12,0,12,6,12,29,0
402,Yunus Musah,La Liga,us USA,MFFW,Valencia,18,2002,29,13,1259,14,1,0,1,1,0,0,5,0,0.5,0.5,1.2,1.7,59,44,78,0.07,0,0.07,0.07,0.07,0.04,0.08,0.12,0.04,0.12,23,13,8,8,7,6,20,30,14,19,1,18,14,37,11,0
403,Shkodran Mustafi,La Liga,de GER,DF,Levante,29,1992,11,8,658,7.3,1,0,1,1,0,0,1,0,0.1,0.1,0,0.1,4,18,0,0.14,0,0.14,0.14,0.14,0.02,0,0.02,0.02,0.02,9,6,6,3,0,5,9,55.6,4,6,3,3,15,24,40,0
404,Nacho,La Liga,es ESP,DF,Real Madrid,31,1990,28,17,1555,17.3,3,0,3,3,0,0,7,0,1.3,1.3,0.3,1.7,15,59,10,0.17,0,0.17,0.17,0.17,0.08,0.02,0.1,0.08,0.1,18,14,9,9,0,12,22,54.5,10,22,15,7,34,52,50,0
405,Roberto Navarro,La Liga,es ESP,MFFW,Real Sociedad,19,2002,6,3,199,2.2,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,5,9,15,0,0,0,0,0,0.22,0.02,0.24,0.22,0.24,5,3,1,1,3,3,5,60,2,2,0,2,2,7,2,0
406,Ximo Navarro,La Liga,es ESP,DF,Alavés,31,1990,18,16,1347,15,0,0,0,0,0,0,4,1,0.6,0.6,0.4,1,21,35,24,0,0,0,0,0,0.04,0.03,0.07,0.04,0.07,28,19,21,6,1,13,27,48.1,14,11,5,6,22,50,56,2
407,Jesús Navas,La Liga,es ESP,DF,Sevilla,35,1985,25,19,1786,19.8,0,3,3,0,0,0,4,0,0.4,0.4,4.6,5,58,117,181,0,0.15,0.15,0,0.15,0.02,0.23,0.25,0.02,0.25,18,13,11,5,2,9,17,52.9,8,15,2,13,17,35,26,1
408,Álvaro Negredo,La Liga,es ESP,FW,Cádiz,35,1985,34,24,2157,24,7,2,9,5,2,3,3,0,7.3,4.9,2.7,7.6,20,50,104,0.29,0.08,0.38,0.21,0.29,0.3,0.11,0.42,0.21,0.32,5,3,1,4,0,3,6,50,3,11,5,6,2,7,23,0
409,Neto,La Liga,br BRA,GK,Barcelona,32,1989,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
410,Carlos Neva,La Liga,es ESP,DF,Granada,25,1996,26,24,2108,23.4,0,0,0,0,0,0,1,0,1,1,1.2,2.2,27,37,89,0,0,0,0,0,0.04,0.05,0.09,0.04,0.09,31,19,24,7,0,16,28,57.1,12,27,9,18,32,63,81,0
411,Saúl Ñíguez,La Liga,es ESP,FWMF,Atlético Madrid,26,1994,3,2,201,2.2,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,4,5,10,0,0.45,0.45,0,0.45,0.14,0.05,0.19,0.14,0.19,7,2,0,6,1,3,4,75,1,7,1,6,0,7,3,0
412,Fernando Niño,La Liga,es ESP,FW,Mallorca,20,2000,23,9,884,9.8,2,0,2,2,0,0,2,0,3.8,3.8,0.4,4.2,18,8,47,0.2,0,0.2,0.2,0.2,0.39,0.04,0.43,0.39,0.43,10,4,3,2,5,2,12,16.7,10,9,2,7,3,13,15,0
413,Peru Nolaskoain,La Liga,es ESP,DF,Athletic Club,22,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
414,Nolito,La Liga,es ESP,MF,Celta Vigo,34,1986,32,15,1384,15.4,2,0,2,2,0,0,2,0,2.9,2.9,1.9,4.8,10,73,66,0.13,0,0.13,0.13,0.13,0.19,0.12,0.31,0.19,0.31,25,15,14,7,4,13,47,27.7,34,20,1,19,9,34,5,0
415,Randy Ntekja,La Liga,fr FRA,FWMF,Rayo Vallecano,23,1997,34,16,1462,16.2,3,0,3,3,0,0,2,0,3.4,3.4,1.4,4.7,21,31,84,0.18,0,0.18,0.18,0.18,0.21,0.08,0.29,0.21,0.29,24,13,9,11,4,8,19,42.1,11,21,1,20,8,32,12,0
416,Unai Núñez,La Liga,es ESP,DF,Athletic Club,24,1997,9,7,622,6.9,0,0,0,0,0,0,2,0,0.8,0.8,0.2,1,8,33,3,0,0,0,0,0,0.12,0.02,0.15,0.12,0.15,4,4,2,2,0,3,6,50,3,9,8,1,8,12,26,2
417,Allan Nyom,La Liga,cm CMR,DF,Getafe,33,1988,5,3,244,2.7,0,0,0,0,0,0,1,0,0,0,0.1,0.1,2,4,4,0,0,0,0,0,0,0.04,0.04,0,0.04,3,1,2,1,0,2,2,100,0,2,1,1,2,5,7,0
418,Jan Oblak,La Liga,si SVN,GK,Atlético Madrid,28,1993,38,38,3420,38,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,4
419,Lucas Ocampos,La Liga,ar ARG,FW,Sevilla,27,1994,30,23,2125,23.6,6,4,10,6,0,0,7,0,5.9,5.9,1.9,7.8,68,80,230,0.25,0.17,0.42,0.25,0.42,0.25,0.08,0.33,0.25,0.33,45,24,23,18,4,23,55,41.8,32,35,1,34,9,54,24,1
420,Lucas Olaza,La Liga,uy URU,DF,Elche,27,1994,5,3,295,3.3,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1,2,16,22,0.31,0,0.31,0.31,0.31,0.22,0.09,0.32,0.22,0.32,5,3,3,1,1,1,1,100,0,5,1,4,4,9,6,0
421,Oier Olazábal,La Liga,es ESP,GK,Espanyol,31,1989,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
422,Brian Oliván,La Liga,es ESP,DF,Mallorca,27,1994,28,24,2189,24.3,1,0,1,1,0,1,7,0,1.8,1,2.2,3.2,31,65,91,0.04,0,0.04,0.04,0.04,0.07,0.09,0.16,0.04,0.13,33,20,22,9,2,12,23,52.2,11,17,7,10,28,61,63,0
423,Mathías Olivera,La Liga,uy URU,DF,Getafe,23,1997,32,32,2803,31.1,1,3,4,1,0,0,10,0,2.4,2,2.4,4.4,73,101,95,0.03,0.1,0.13,0.03,0.13,0.08,0.08,0.16,0.06,0.14,79,47,39,34,6,40,69,58,29,45,4,41,55,134,67,1
424,Javier Ontiveros,La Liga,es ESP,FWMF,Osasuna,23,1997,3,0,39,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,6,2,2,0,0,0,0,0,0.16,0,0.16,0.16,0.16,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,1
425,Pedro Ortiz,La Liga,es ESP,MF,Sevilla,20,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,0,5,0,0,0,0,0,0,3.23,6.93,10.16,3.23,10.16,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
426,Milutin Osmajić,La Liga,me MNE,FWMF,Cádiz,22,1999,10,2,257,2.9,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,1,1,6,0,0,0,0,0,0.11,0,0.11,0.11,0.11,1,1,0,1,0,0,0,,0,0,0,0,1,2,3,0
427,Jesús Owono,La Liga,gq EQG,GK,Alavés,20,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
428,Mikel Oyarzabal,La Liga,es ESP,FWMF,Real Sociedad,24,1997,22,19,1671,18.6,9,3,12,5,4,5,0,1,9.3,5.4,3.7,9,51,46,144,0.48,0.16,0.65,0.27,0.43,0.5,0.2,0.7,0.29,0.49,18,10,7,7,4,7,21,33.3,14,18,2,16,10,28,16,1
429,Fernando Pacheco,La Liga,es ESP,GK,Alavés,29,1992,34,34,3053,33.9,0,0,0,0,0,0,1,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,2,1,2,0,0,2,2,100,0,0,0,0,0,2,18,1
430,Jon Pacheco,La Liga,es ESP,DF,Real Sociedad,20,2001,10,4,381,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,0,3,3,100,0,6,4,2,6,12,18,0
431,Helibelton Palacios,La Liga,co COL,DF,Elche,28,1993,26,22,1931,21.5,0,0,0,0,0,0,6,0,0.1,0.1,0.1,0.2,31,52,49,0,0,0,0,0,0,0.01,0.01,0,0.01,69,38,56,10,3,37,55,67.3,18,21,8,13,18,87,61,0
432,Isaac Palazón Camacho,La Liga,es ESP,FWMF,Rayo Vallecano,26,1994,34,27,2288,25.4,2,4,6,2,0,0,7,0,3.1,3.1,3.1,6.2,41,94,148,0.08,0.16,0.24,0.08,0.24,0.12,0.12,0.24,0.12,0.24,42,28,20,19,3,18,59,30.5,41,31,3,28,13,55,22,0
